TOTAL MSG COUNT,MSG 21 COUNT,THIS CSV MSG COUNT,Synch ,Message ID ,Byte Count ,Checksum ,Time Stamp (seconds),GPS Week ,GPS Seconds ,GPS Sec. (Fraction) (seconds),Spare ,FOM ,TFOM ,Mode ,Latitude (deg),Longitude (deg),MSL Altitude (meters),Absolute Altitude (meters),Velocity N (meters/sec),   Velocity E (meters/sec),Velocity D (meters/sec),Acceleration N (meters/sec2),Acceleration E (meters/sec2),Acceleration D (meters/sec2),Roll (radians),Pitch (radians),Heading (radians),Roll Rate (radians/sec),Pitch Rate (radians/sec),Heading Rate (radians/sec),
3400,638,638,'0x81FF',21,84,'0x5987',         54964.09888,1899,54964,       0.09899999993,0,1,2,5,         34.63508224,        -117.9398117,         133.0514526,         100.4531555,         99.69088745,         7.845480442,      0.001788460417,      0.001470891526,     -0.004636638332,     -0.005732352845,0,0,0,0,0,0,
3406,639,639,'0x81FF',21,84,'0x918',         54965.09888,1899,54965,       0.09899999993,0,1,2,5,         34.63598251,        -117.9397278,         133.0500793,         100.4542618,         99.68986511,         7.845792294,     -0.006577448454,    -0.0005373711465,      0.001043232158,     -0.008153412491,0,0,0,0,0,0,
3412,640,640,'0x81FF',21,84,'0xCAC7',         54966.09888,1899,54966,       0.09899999993,0,1,2,5,         34.63688278,        -117.9396439,          133.048584,         100.4552612,         99.68679047,         7.848504543,     -0.002058742568,     -0.004275164101,      0.002936615143,      0.005000320263,0,0,0,0,0,0,
3417,641,641,'0x81FF',21,84,'0x9A7',         54967.09888,1899,54967,       0.09899999993,0,1,2,5,         34.63777924,        -117.9395523,         133.0303192,          100.439476,         99.68811035,         7.849380493,       0.00894358661,     0.0007199856918,    -0.0002301446366,       0.01183669269,0,0,0,0,0,0,
3423,642,642,'0x81FF',21,84,'0xD8C9',         54968.09888,1899,54968,       0.09899999993,0,1,2,5,          34.6386795,        -117.9394684,         133.0260315,         100.4376755,         99.68874359,          7.84976244,      0.005785864778,    -0.0009917332791,     0.0007139460067,     -0.003393734572,0,0,0,0,0,0,
3429,643,643,'0x81FF',21,84,'0x9D54',         54969.09888,1899,54969,       0.09899999993,0,1,2,5,         34.63957596,        -117.9393845,          133.026413,         100.4405365,         99.68860626,         7.850581646,      -0.01359932311,    -0.0007689475897,      0.002364452928,      -0.01775263995,0,0,0,0,0,0,
3434,644,644,'0x81FF',21,84,'0x92FB',         54970.09888,1899,54970,       0.09899999993,0,1,2,5,         34.64047623,        -117.9393005,         133.0331879,         100.4497757,         99.69017029,         7.849329472,     -0.002367370063,     0.0002544225426,     -0.001447961433,       0.01385150664,0,0,0,0,0,0,
3440,645,645,'0x81FF',21,84,'0x2AB7',         54971.09888,1899,54971,       0.09899999993,0,1,2,5,         34.64137268,         -117.939209,         133.0242462,          100.443306,         99.68783569,         7.847023487,      0.001160731306,     -0.002806040458,     -0.001669795602,      0.004022506531,0,0,0,0,0,0,
3446,646,646,'0x81FF',21,84,'0x14A4',         54972.09888,1899,54972,       0.09899999993,0,1,2,5,         34.64227295,        -117.9391251,         133.0146484,         100.4361877,         99.68802643,          7.84980154,       0.01142190862,     -0.000770164188,      0.004269122612,       0.01240443252,0,0,0,0,0,0,
3451,647,647,'0x81FF',21,84,'0x766F',         54973.09888,1899,54973,       0.09899999993,0,1,2,5,         34.64317322,        -117.9390411,          133.005722,         100.4297256,          99.6865921,         7.848280907,      0.000906397996,     -0.003453900572,    -3.95310235e-006,     -0.009960816242,0,0,0,0,0,0,
3457,648,648,'0x81FF',21,84,'0x4E83',         54974.09888,1899,54974,       0.09899999993,0,1,2,5,         34.64406967,        -117.9389572,         133.0028839,         100.4293442,         99.68894196,         7.847204208,      -0.00364593952,      0.000748465769,     0.0002696300216,     -0.001532830065,0,0,0,0,0,0,
3463,649,649,'0x81FF',21,84,'0x475D',         54975.09888,1899,54975,       0.09899999993,0,1,2,5,         34.64496994,        -117.9388733,         133.0029907,         100.4319153,          99.6885376,          7.84815979,     -0.001451059128,     -0.002377080265,     0.0003751879558,      0.001978478162,0,0,0,0,0,0,
3468,650,650,'0x81FF',21,84,'0x3BAA',         54976.09888,1899,54976,       0.09899999993,0,1,2,5,         34.64586639,        -117.9387817,         133.0011139,         100.4325027,         99.68767548,         7.849640369,      0.004732611123,     -0.001994792139,      0.001575736329,       0.00703204656,0,0,0,0,0,0,
3474,651,651,'0x81FF',21,84,'0x4212',         54977.09888,1899,54977,       0.09899999993,0,1,2,5,         34.64676666,        -117.9386978,         132.9838867,         100.4177322,         99.68766785,          7.84997654,     -0.002535628621,     -0.001160011743,      0.001439583604,     -0.006463923026,0,0,0,0,0,0,
3480,652,652,'0x81FF',21,84,'0x3E9B',         54978.09888,1899,54978,       0.09899999993,0,1,2,5,         34.64766693,        -117.9386139,         132.9857941,         100.4220886,         99.69025421,         7.848396301,     -0.002467945684,      0.002203665674,     -0.002204486635,      0.002038108185,0,0,0,0,0,0,
3485,653,653,'0x81FF',21,84,'0xD53C',         54979.09888,1899,54979,       0.09899999993,0,1,2,5,         34.64856339,          -117.93853,          132.976059,         100.4148026,         99.69154358,         7.847687244,      0.007792228833,     0.0005408602301,     0.0008171862573,       0.01368714124,0,0,0,0,0,0,
3491,654,654,'0x81FF',21,84,'0xD030',         54980.09888,1899,54980,       0.09899999993,0,1,2,5,         34.64946365,        -117.9384384,         132.9637146,         100.4049149,         99.68516541,         7.848510265,      0.006345711183,     -0.008305341005,       0.00148388301,     -0.001755161793,0,0,0,0,0,0,
3497,655,655,'0x81FF',21,84,'0xE837',         54981.09888,1899,54981,       0.09899999993,0,1,2,5,         34.65036011,        -117.9383545,         132.9667969,         100.4104233,         99.68736267,         7.849284649,     -0.007651068736,       0.00294503523,    -0.0001848484244,      -0.01387419179,0,0,0,0,0,0,
3502,656,656,'0x81FF',21,84,'0x79E8',         54982.09888,1899,54982,       0.09899999993,0,1,2,5,         34.65126038,        -117.9382706,         132.9623871,         100.4084625,         99.69223785,          7.84820509,     -0.003042023862,      0.004213756416,     -0.001377148088,      0.005853605922,0,0,0,0,0,0,
3508,657,657,'0x81FF',21,84,'0xB010',         54983.09888,1899,54983,       0.09899999993,0,1,2,5,         34.65215683,        -117.9381866,         132.9560394,         100.4045486,         99.69073486,         7.846807003,      0.009335174225,     -0.004602567758,     -0.002040153136,       0.01330960169,0,0,0,0,0,0,
3514,658,658,'0x81FF',21,84,'0xC353',         54984.09888,1899,54984,       0.09899999993,0,1,2,5,          34.6530571,        -117.9381027,         132.9381714,         100.3891144,         99.68636322,         7.849294662,      0.002495211083,     -0.004558238201,      0.003492061747,     -0.006366798654,0,0,0,0,0,0,
3519,659,659,'0x81FF',21,84,'0x1136',         54985.09888,1899,54985,       0.09899999993,0,1,2,5,         34.65395737,        -117.9380112,         132.9356995,         100.3890839,         99.68749237,         7.847777843,     -0.002325234236,      0.001622347045,     -0.002307182876,     -0.003946633544,0,0,0,0,0,0,
3525,660,660,'0x81FF',21,84,'0x8DA7',         54986.09888,1899,54986,       0.09899999993,0,1,2,5,         34.65485382,        -117.9379272,         132.9230652,         100.3788757,         99.68891144,         7.850914001,     0.0002034590434,      0.001012722729,      0.004999897443,       0.00462410273,0,0,0,0,0,0,
3531,661,661,'0x81FF',21,84,'0xF7FD',         54987.09888,1899,54987,       0.09899999993,0,1,2,5,         34.65575409,        -117.9378433,         132.9099884,         100.3682251,         99.69034576,         7.846496105,     -0.005284940824,     0.0003350209736,     -0.005019053351,     -0.005228810944,0,0,0,0,0,0,
3536,662,662,'0x81FF',21,84,'0x90FE',         54988.09888,1899,54988,       0.09899999993,0,1,2,5,         34.65665054,        -117.9377594,         132.9175873,         100.3782425,         99.68809509,         7.845196247,      0.001651797094,     -0.003517001169,    -0.0003397709515,       0.01015327126,0,0,0,0,0,0,
3542,663,663,'0x81FF',21,84,'0x4973',         54989.09888,1899,54989,       0.09899999993,0,1,2,5,         34.65755081,        -117.9376755,          132.903656,         100.3667221,         99.68954468,         7.851788044,       0.01156985108,      0.001310308115,      0.008104262874,       0.01076800656,0,0,0,0,0,0,
3548,664,664,'0x81FF',21,84,'0xADA2',         54990.09888,1899,54990,       0.09899999993,0,1,2,5,         34.65844727,        -117.9375839,         132.9074097,         100.3728943,         99.68501282,         7.850273609,      -0.00101162598,     -0.005790322088,    -6.97592186e-005,      -0.01241939515,0,0,0,0,0,0,
3553,665,665,'0x81FF',21,84,'0x1C69',         54991.09888,1899,54991,       0.09899999993,0,1,2,5,         34.65934753,           -117.9375,         132.9016266,         100.3695297,         99.68534851,           7.8499856,      -0.01447952073,   -2.781836884e-005,    -0.0004975785851,      -0.01358673349,0,0,0,0,0,0,
3559,666,666,'0x81FF',21,84,'0xA3E9',         54992.09888,1899,54992,       0.09899999993,0,1,2,5,          34.6602478,        -117.9374161,         132.9057617,         100.3760681,         99.69267273,         7.847276211,      0.003452513833,      0.007179807406,     -0.005113174673,       0.02044582739,0,0,0,0,0,0,
3565,667,667,'0x81FF',21,84,'0xE4E7',         54993.09888,1899,54993,       0.09899999993,0,1,2,5,         34.66114426,        -117.9373322,         132.8831177,         100.3558426,         99.69213104,          7.84695673,      0.004281857051,     -0.002807182027,    -0.0002390946465,    -0.0001605636353,0,0,0,0,0,0,
3570,668,668,'0x81FF',21,84,'0xBB89',         54994.09888,1899,54994,       0.09899999993,0,1,2,5,         34.66204453,        -117.9372406,         132.8819122,         100.3570404,         99.68551636,         7.845821381,     -0.001409411896,     -0.008342172019,     -0.001531040063,     -0.004787957296,0,0,0,0,0,0,
3576,669,669,'0x81FF',21,84,'0xBD0D',         54995.09888,1899,54995,       0.09899999993,0,1,2,5,         34.66294098,        -117.9371567,         132.9338531,         100.4113693,         99.76964569,         7.869398594,       -0.1151793674,        0.0943474099,        0.0298036132,       -0.1198861077,0,0,0,0,0,0,
3582,670,670,'0x81FF',21,84,'0x2D1B',         54996.09888,1899,54996,       0.09899999993,0,1,2,5,         34.66384125,        -117.9370728,         132.9892273,         100.4691467,         99.70303345,         7.854795933,      -0.01483776886,      -0.08617956936,      -0.02334971167,        0.1163784266,0,0,0,0,0,0,
3587,671,671,'0x81FF',21,84,'0xE895',         54997.09888,1899,54997,       0.09899999993,0,1,2,5,         34.66474152,        -117.9369888,         132.9520264,         100.4343414,         99.64134979,         7.835236549,       0.06549762189,      -0.05900152028,         -0.01780474,       0.07866811007,0,0,0,0,0,0,
3593,672,672,'0x81FF',21,84,'0xEF44',         54998.09888,1899,54998,       0.09899999993,0,1,2,5,         34.66563797,        -117.9369049,         132.8887634,         100.3734665,         99.66345978,         7.840593815,       0.03410791233,       0.03110511974,       0.01075907797,       -0.0381754525,0,0,0,0,0,0,
3599,673,673,'0x81FF',21,84,'0x97EF',         54999.09888,1899,54999,       0.09899999993,0,1,2,5,         34.66653824,        -117.9368134,         132.8810272,         100.3681183,         99.70941925,         7.854790211,      -0.02468716167,       0.04619751498,       0.01571890898,       -0.0583925657,0,0,0,0,0,0,
3604,674,674,'0x81FF',21,84,'0xA5D',         55000.09888,1899,55000,       0.09899999993,0,1,2,5,         34.66743469,        -117.9367294,         132.8932495,         100.3827286,         99.71125793,         7.855101585,      -0.02577810548,     -0.004591741599,     -0.001944658812,      0.004145275801,0,0,0,0,0,0,
3610,675,675,'0x81FF',21,84,'0x6CB9',         55001.09888,1899,55001,       0.09899999993,0,1,2,5,         34.66833496,        -117.9366455,         132.8835297,         100.3753815,         99.68392181,         7.848657608,      0.003408830613,      -0.03094635159,     -0.007787605282,       0.03119957633,0,0,0,0,0,0,
3616,676,676,'0x81FF',21,84,'0xEA45',         55002.09888,1899,55002,       0.09899999993,0,1,2,5,         34.66923523,        -117.9365616,         132.8664856,         100.3607178,         99.66928101,          7.84266758,       0.01685403101,      -0.01421014313,     -0.005333579611,       0.01396113075,0,0,0,0,0,0,
3621,677,677,'0x81FF',21,84,'0x95E8',         55003.09888,1899,55003,       0.09899999993,0,1,2,5,         34.67013168,          -117.93647,         132.8423309,         100.3389282,         99.68283081,         7.845998764,     0.0007689551567,       0.01595017314,      0.003589354688,      -0.01765512303,0,0,0,0,0,0,
3627,678,678,'0x81FF',21,84,'0xC0B2',         55004.09888,1899,55004,       0.09899999993,0,1,2,5,         34.67103195,        -117.9363861,         132.8367462,         100.3357162,         99.70243073,         7.852004051,     -0.003804088337,       0.01888152771,      0.004814782646,     -0.002645839006,0,0,0,0,0,0,
3633,679,679,'0x81FF',21,84,'0x92A1',         55005.09888,1899,55005,       0.09899999993,0,1,2,5,         34.67192841,        -117.9363022,          132.836319,         100.3376617,          99.6999054,         7.850367069,      0.002166220918,     -0.005940289237,     -0.001939827111,      0.007839903235,0,0,0,0,0,0,
3638,680,680,'0x81FF',21,84,'0x8562',         55006.09888,1899,55006,       0.09899999993,0,1,2,5,         34.67282867,        -117.9362183,          132.833374,         100.3370819,         99.68171692,         7.845847607,     -0.003092393978,      -0.02071944438,     -0.005297411233,     -0.004867727868,0,0,0,0,0,0,
3644,681,681,'0x81FF',21,84,'0x1464',         55007.09888,1899,55007,       0.09899999993,0,1,2,5,         34.67372513,        -117.9361343,         132.8369446,         100.3430023,         99.68123627,         7.846374035,        0.0031437953,      0.002191050677,     0.0009957356378,      0.009259255603,0,0,0,0,0,0,
3650,682,682,'0x81FF',21,84,'0x8B11',         55008.09888,1899,55008,       0.09899999993,0,1,2,5,          34.6746254,        -117.9360428,         132.8191528,         100.3275681,         99.68585205,         7.850935936,      -0.01197474729,      0.005231728777,      0.005278968718,      -0.01618456468,0,0,0,0,0,0,
3655,683,683,'0x81FF',21,84,'0xF282',         55009.09888,1899,55009,       0.09899999993,0,1,2,5,         34.67552567,        -117.9359589,         132.8086853,          100.319458,         99.69527435,         7.848962784,        0.0124165304,      0.009720092639,     -0.003470070194,        0.0278552901,0,0,0,0,0,0,
